sensor_id,openaq_id,parameter,col_name,year,month,value
24570,8223,o3,O3,2020,4,54.1
24570,8223,o3,O3,2020,5,56.7
24570,8223,o3,O3,2020,6,61.4
24570,8223,o3,O3,2020,7,56.5
24570,8223,o3,O3,2020,8,53.0
24570,8223,o3,O3,2020,9,35.6
24570,8223,o3,O3,2020,10,26.0
24570,8223,o3,O3,2020,11,29.1
24570,8223,o3,O3,2020,12,32.5
24570,8223,o3,O3,2021,1,40.7
24570,8223,o3,O3,2021,2,52.5
24570,8223,o3,O3,2021,3,58.1
24570,8223,o3,O3,2021,4,66.0
24570,8223,o3,O3,2021,5,57.9
24570,8223,o3,O3,2021,6,50.2
24570,8223,o3,O3,2021,7,39.8
24570,8223,o3,O3,2021,8,40.8
24570,8223,o3,O3,2021,9,32.8
24570,8223,o3,O3,2021,10,20.1
24570,8223,o3,O3,2021,11,17.8
24570,8223,o3,O3,2021,12,18.4
24570,8223,o3,O3,2022,1,20.3
24570,8223,o3,O3,2022,2,19.2
24570,8223,o3,O3,2022,3,28.4
24570,8223,o3,O3,2022,4,51.4
24570,8223,o3,O3,2022,5,69.2
24570,8223,o3,O3,2022,6,71.6
24570,8223,o3,O3,2022,7,66.9
24570,8223,o3,O3,2022,8,47.4
24570,8223,o3,O3,2022,9,35.3
24570,8223,o3,O3,2022,10,26.9
24570,8223,o3,O3,2022,11,15.6
24570,8223,o3,O3,2022,12,32.1
24570,8223,o3,O3,2023,1,23.2
24570,8223,o3,O3,2023,2,44.7
24570,8223,o3,O3,2023,3,42.0
24570,8223,o3,O3,2023,4,42.1
24570,8223,o3,O3,2023,5,52.9
24570,8223,o3,O3,2023,6,56.1
24570,8223,o3,O3,2023,7,53.5
24570,8223,o3,O3,2023,8,44.3
24570,8223,o3,O3,2023,9,34.3
24570,8223,o3,O3,2023,10,22.9
24570,8223,o3,O3,2023,11,23.0
24570,8223,o3,O3,2023,12,20.9
24570,8223,o3,O3,2024,1,26.4
24570,8223,o3,O3,2024,2,36.9
24570,8223,o3,O3,2024,3,37.4
24570,8223,o3,O3,2024,4,45.6
24570,8223,o3,O3,2024,5,53.5
24570,8223,o3,O3,2024,6,56.2
24570,8223,o3,O3,2024,7,56.1
24570,8223,o3,O3,2024,8,47.4
24570,8223,o3,O3,2024,9,27.7
24570,8223,o3,O3,2024,10,24.0
24570,8223,o3,O3,2024,11,27.7
24570,8223,o3,O3,2024,12,28.1
24570,8223,o3,O3,2025,1,26.9
24570,8223,o3,O3,2025,2,47.0
24570,8223,o3,O3,2025,3,27.7
24570,8223,o3,O3,2025,4,37.5
24570,8223,o3,O3,2025,5,37.3
24570,8223,o3,O3,2025,6,38.2
24570,8223,o3,O3,2025,7,31.2
24570,8223,o3,O3,2025,8,26.2
24570,8223,o3,O3,2025,9,28.2
24570,8223,o3,O3,2025,10,30.7
24570,8223,o3,O3,2025,11,20.0
24571,8223,no2,NO2,2020,4,24.4
24571,8223,no2,NO2,2020,5,25.1
24571,8223,no2,NO2,2020,6,23.9
24571,8223,no2,NO2,2020,7,20.1
24571,8223,no2,NO2,2020,8,27.2
24571,8223,no2,NO2,2020,9,28.6
24571,8223,no2,NO2,2020,10,29.3
24571,8223,no2,NO2,2020,11,26.3
24571,8223,no2,NO2,2020,12,19.9
24571,8223,no2,NO2,2021,1,17.6
24571,8223,no2,NO2,2021,2,14.1
24571,8223,no2,NO2,2021,3,14.3
24571,8223,no2,NO2,2021,4,13.3
24571,8223,no2,NO2,2021,5,15.9
24571,8223,no2,NO2,2021,6,21.9
24571,8223,no2,NO2,2021,7,22.2
24571,8223,no2,NO2,2021,8,24.2
24571,8223,no2,NO2,2021,9,16.8
24571,8223,no2,NO2,2021,10,15.4
24571,8223,no2,NO2,2021,11,25.3
24571,8223,no2,NO2,2021,12,33.7
24571,8223,no2,NO2,2022,1,32.0
24571,8223,no2,NO2,2022,2,31.1
24571,8223,no2,NO2,2022,3,20.7
24571,8223,no2,NO2,2022,4,17.7
24571,8223,no2,NO2,2022,5,18.5
24571,8223,no2,NO2,2022,6,14.3
24571,8223,no2,NO2,2022,7,21.1
24571,8223,no2,NO2,2022,8,22.1
24571,8223,no2,NO2,2022,9,22.5
24571,8223,no2,NO2,2022,10,20.7
24571,8223,no2,NO2,2022,11,23.5
24571,8223,no2,NO2,2022,12,22.5
24571,8223,no2,NO2,2023,1,38.5
24571,8223,no2,NO2,2023,2,20.1
24571,8223,no2,NO2,2023,3,24.6
24571,8223,no2,NO2,2023,4,17.7
24571,8223,no2,NO2,2023,5,22.0
24571,8223,no2,NO2,2023,6,22.1
24571,8223,no2,NO2,2023,7,21.5
24571,8223,no2,NO2,2023,8,20.2
24571,8223,no2,NO2,2023,9,21.2
24571,8223,no2,NO2,2023,10,28.5
24571,8223,no2,NO2,2023,11,30.8
24571,8223,no2,NO2,2023,12,36.1
24571,8223,no2,NO2,2024,1,34.0
24571,8223,no2,NO2,2024,2,29.5
24571,8223,no2,NO2,2024,3,10.3
24571,8223,no2,NO2,2024,4,11.4
24571,8223,no2,NO2,2024,5,15.5
24571,8223,no2,NO2,2024,6,16.0
24571,8223,no2,NO2,2024,7,20.4
24571,8223,no2,NO2,2024,8,16.7
24571,8223,no2,NO2,2024,9,27.7
24571,8223,no2,NO2,2024,10,18.2
24571,8223,no2,NO2,2024,11,22.6
24571,8223,no2,NO2,2024,12,26.8
24571,8223,no2,NO2,2025,1,17.2
24571,8223,no2,NO2,2025,2,20.0
24571,8223,no2,NO2,2025,3,16.6
24571,8223,no2,NO2,2025,4,13.0
24571,8223,no2,NO2,2025,5,19.6
24571,8223,no2,NO2,2025,6,20.3
24571,8223,no2,NO2,2025,7,16.8
24571,8223,no2,NO2,2025,8,26.1
24571,8223,no2,NO2,2025,9,26.0
24571,8223,no2,NO2,2025,10,43.9
24571,8223,no2,NO2,2025,11,40.7
24568,8223,pm25,PM2_5,2020,4,8.32
24568,8223,pm25,PM2_5,2020,5,6.41
24568,8223,pm25,PM2_5,2020,6,8.42
24568,8223,pm25,PM2_5,2020,7,8.13
24568,8223,pm25,PM2_5,2020,8,7.74
24568,8223,pm25,PM2_5,2020,9,7.2
24568,8223,pm25,PM2_5,2020,10,24.9
24568,8223,pm25,PM2_5,2020,11,18.4
24568,8223,pm25,PM2_5,2020,12,21.5
24568,8223,pm25,PM2_5,2021,1,22.1
24568,8223,pm25,PM2_5,2021,2,18.9
24568,8223,pm25,PM2_5,2021,3,13.9
24568,8223,pm25,PM2_5,2021,4,9.56
24568,8223,pm25,PM2_5,2021,5,12.6
24568,8223,pm25,PM2_5,2021,6,10.4
24568,8223,pm25,PM2_5,2021,7,8.21
24568,8223,pm25,PM2_5,2021,8,13.7
24568,8223,pm25,PM2_5,2021,9,20.4
24568,8223,pm25,PM2_5,2021,10,24.9
24568,8223,pm25,PM2_5,2021,11,25.0
24568,8223,pm25,PM2_5,2021,12,31.7
24568,8223,pm25,PM2_5,2022,1,22.5
24568,8223,pm25,PM2_5,2022,2,28.0
24568,8223,pm25,PM2_5,2022,3,25.4
24568,8223,pm25,PM2_5,2022,4,18.8
24568,8223,pm25,PM2_5,2022,5,63.6
24568,8223,pm25,PM2_5,2022,6,12.5
24568,8223,pm25,PM2_5,2022,7,11.5
24568,8223,pm25,PM2_5,2022,8,9.7
24568,8223,pm25,PM2_5,2022,9,21.2
24568,8223,pm25,PM2_5,2022,10,24.3
24568,8223,pm25,PM2_5,2022,11,34.7
24568,8223,pm25,PM2_5,2022,12,21.3
24568,8223,pm25,PM2_5,2023,1,49.7
24568,8223,pm25,PM2_5,2023,2,16.5
24568,8223,pm25,PM2_5,2023,3,13.3
24568,8223,pm25,PM2_5,2023,4,12.6
24568,8223,pm25,PM2_5,2023,5,10.7
24568,8223,pm25,PM2_5,2023,6,17.4
24568,8223,pm25,PM2_5,2023,7,16.7
24568,8223,pm25,PM2_5,2023,8,20.1
24568,8223,pm25,PM2_5,2023,9,17.2
24568,8223,pm25,PM2_5,2023,10,15.8
24568,8223,pm25,PM2_5,2023,11,23.3
24568,8223,pm25,PM2_5,2023,12,30.2
24568,8223,pm25,PM2_5,2024,1,27.1
24568,8223,pm25,PM2_5,2024,2,14.4
24568,8223,pm25,PM2_5,2024,3,10.6
24568,8223,pm25,PM2_5,2024,4,14.7
24568,8223,pm25,PM2_5,2024,5,17.0
24568,8223,pm25,PM2_5,2024,6,22.5
24568,8223,pm25,PM2_5,2024,7,27.9
24568,8223,pm25,PM2_5,2024,8,17.1
24568,8223,pm25,PM2_5,2024,9,16.1
24568,8223,pm25,PM2_5,2024,10,27.3
24568,8223,pm25,PM2_5,2024,11,22.1
24568,8223,pm25,PM2_5,2024,12,21.8
24568,8223,pm25,PM2_5,2025,1,25.8
24568,8223,pm25,PM2_5,2025,2,13.9
24568,8223,pm25,PM2_5,2025,3,15.3
24568,8223,pm25,PM2_5,2025,4,12.9
24568,8223,pm25,PM2_5,2025,5,18.6
24568,8223,pm25,PM2_5,2025,6,12.2
24568,8223,pm25,PM2_5,2025,7,15.1
24568,8223,pm25,PM2_5,2025,8,9.96
24568,8223,pm25,PM2_5,2025,9,9.95
24568,8223,pm25,PM2_5,2025,10,18.8
24568,8223,pm25,PM2_5,2025,11,23.1
24569,8223,pm10,PM10,2020,4,21.4
24569,8223,pm10,PM10,2020,5,19.7
24569,8223,pm10,PM10,2020,6,21.6
24569,8223,pm10,PM10,2020,7,20.4
24569,8223,pm10,PM10,2020,8,20.0
24569,8223,pm10,PM10,2020,9,16.9
24569,8223,pm10,PM10,2020,10,36.4
24569,8223,pm10,PM10,2020,11,26.5
24569,8223,pm10,PM10,2020,12,26.7
24569,8223,pm10,PM10,2021,1,29.2
24569,8223,pm10,PM10,2021,2,24.3
24569,8223,pm10,PM10,2021,3,16.2
24569,8223,pm10,PM10,2021,4,19.8
24569,8223,pm10,PM10,2021,5,32.9
24569,8223,pm10,PM10,2021,6,27.2
24569,8223,pm10,PM10,2021,7,13.2
24569,8223,pm10,PM10,2021,8,25.4
24569,8223,pm10,PM10,2021,9,38.5
24569,8223,pm10,PM10,2021,10,35.6
24569,8223,pm10,PM10,2021,11,32.1
24569,8223,pm10,PM10,2021,12,42.5
24569,8223,pm10,PM10,2022,1,36.8
24569,8223,pm10,PM10,2022,2,42.2
24569,8223,pm10,PM10,2022,3,24.9
24569,8223,pm10,PM10,2022,4,37.8
24569,8223,pm10,PM10,2022,5,35.0
24569,8223,pm10,PM10,2022,6,30.4
24569,8223,pm10,PM10,2022,7,29.5
24569,8223,pm10,PM10,2022,8,24.3
24569,8223,pm10,PM10,2022,9,39.9
24569,8223,pm10,PM10,2022,10,36.7
24569,8223,pm10,PM10,2022,11,39.9
24569,8223,pm10,PM10,2022,12,40.5
24569,8223,pm10,PM10,2023,1,74.0
24569,8223,pm10,PM10,2023,2,35.3
24569,8223,pm10,PM10,2023,3,30.8
24569,8223,pm10,PM10,2023,4,31.9
24569,8223,pm10,PM10,2023,5,31.7
24569,8223,pm10,PM10,2023,6,40.0
24569,8223,pm10,PM10,2023,7,23.9
24569,8223,pm10,PM10,2023,8,30.2
24569,8223,pm10,PM10,2023,9,29.3
24569,8223,pm10,PM10,2023,10,23.8
24569,8223,pm10,PM10,2023,11,31.9
24569,8223,pm10,PM10,2023,12,40.0
24569,8223,pm10,PM10,2024,1,37.4
24569,8223,pm10,PM10,2024,2,25.2
24569,8223,pm10,PM10,2024,3,19.0
24569,8223,pm10,PM10,2024,4,21.9
24569,8223,pm10,PM10,2024,5,26.0
24569,8223,pm10,PM10,2024,6,30.3
24569,8223,pm10,PM10,2024,7,35.3
24569,8223,pm10,PM10,2024,8,26.2
24569,8223,pm10,PM10,2024,9,29.4
24569,8223,pm10,PM10,2024,10,38.4
24569,8223,pm10,PM10,2024,11,27.9
24569,8223,pm10,PM10,2024,12,30.6
24569,8223,pm10,PM10,2025,1,36.9
24569,8223,pm10,PM10,2025,2,29.1
24569,8223,pm10,PM10,2025,3,30.6
24569,8223,pm10,PM10,2025,4,22.2
24569,8223,pm10,PM10,2025,5,33.6
24569,8223,pm10,PM10,2025,6,19.1
24569,8223,pm10,PM10,2025,7,21.6
24569,8223,pm10,PM10,2025,8,16.5
24569,8223,pm10,PM10,2025,9,20.3
24569,8223,pm10,PM10,2025,10,24.8
24569,8223,pm10,PM10,2025,11,31.3
2142719,8460,pm25,PM2_5,2022,10,16.3
2142719,8460,pm25,PM2_5,2022,11,23.9
2142719,8460,pm25,PM2_5,2022,12,16.8
2142719,8460,pm25,PM2_5,2023,1,42.2
2142719,8460,pm25,PM2_5,2023,2,15.1
2142719,8460,pm25,PM2_5,2023,3,11.9
2142719,8460,pm25,PM2_5,2023,4,12.2
2142719,8460,pm25,PM2_5,2023,5,11.6
2142719,8460,pm25,PM2_5,2023,6,14.0
2142719,8460,pm25,PM2_5,2023,7,16.1
2142719,8460,pm25,PM2_5,2023,8,13.9
2142719,8460,pm25,PM2_5,2023,9,10.9
2142719,8460,pm25,PM2_5,2023,10,14.9
2142719,8460,pm25,PM2_5,2023,11,21.9
2142719,8460,pm25,PM2_5,2023,12,26.2
2142719,8460,pm25,PM2_5,2024,1,26.7
2142719,8460,pm25,PM2_5,2024,2,12.2
2142719,8460,pm25,PM2_5,2024,3,8.38
2142719,8460,pm25,PM2_5,2024,4,8.58
2142719,8460,pm25,PM2_5,2024,5,9.88
2142719,8460,pm25,PM2_5,2024,6,12.1
2142719,8460,pm25,PM2_5,2024,7,11.2
2142719,8460,pm25,PM2_5,2024,8,9.18
2142719,8460,pm25,PM2_5,2024,9,8.77
2142719,8460,pm25,PM2_5,2024,10,12.0
2142719,8460,pm25,PM2_5,2024,11,10.3
2142719,8460,pm25,PM2_5,2024,12,15.8
2142719,8460,pm25,PM2_5,2025,1,20.6
2142719,8460,pm25,PM2_5,2025,2,14.9
2142719,8460,pm25,PM2_5,2025,3,13.9
2142719,8460,pm25,PM2_5,2025,4,12.0
2142719,8460,pm25,PM2_5,2025,5,19.9
2142719,8460,pm25,PM2_5,2025,6,11.1
2142719,8460,pm25,PM2_5,2025,7,15.2
2142719,8460,pm25,PM2_5,2025,8,13.7
2142719,8460,pm25,PM2_5,2025,9,12.8
2142719,8460,pm25,PM2_5,2025,10,14.0
2142719,8460,pm25,PM2_5,2025,11,20.5
24565,8460,no2,NO2,2020,4,12.2
24565,8460,no2,NO2,2020,5,12.5
24565,8460,no2,NO2,2020,6,16.1
24565,8460,no2,NO2,2020,7,13.1
24565,8460,no2,NO2,2020,8,14.0
24565,8460,no2,NO2,2020,9,15.5
24565,8460,no2,NO2,2020,10,15.6
24565,8460,no2,NO2,2020,11,16.7
24565,8460,no2,NO2,2020,12,19.7
24565,8460,no2,NO2,2021,1,16.2
24565,8460,no2,NO2,2021,2,15.4
24565,8460,no2,NO2,2021,3,20.6
24565,8460,no2,NO2,2021,4,22.0
24565,8460,no2,NO2,2021,5,23.3
24565,8460,no2,NO2,2021,6,20.8
24565,8460,no2,NO2,2021,7,15.3
24565,8460,no2,NO2,2021,8,23.4
24565,8460,no2,NO2,2021,9,23.0
24565,8460,no2,NO2,2021,10,22.7
24565,8460,no2,NO2,2021,11,28.5
24565,8460,no2,NO2,2021,12,26.1
24565,8460,no2,NO2,2022,1,27.3
24565,8460,no2,NO2,2022,2,30.4
24565,8460,no2,NO2,2022,3,21.3
24565,8460,no2,NO2,2022,4,24.2
24565,8460,no2,NO2,2022,5,21.9
24565,8460,no2,NO2,2022,6,21.3
24565,8460,no2,NO2,2022,7,16.3
24565,8460,no2,NO2,2022,8,17.8
24565,8460,no2,NO2,2022,9,16.0
24565,8460,no2,NO2,2022,10,23.7
24565,8460,no2,NO2,2022,11,31.1
24565,8460,no2,NO2,2022,12,26.2
24565,8460,no2,NO2,2023,1,30.0
24565,8460,no2,NO2,2023,2,23.5
24565,8460,no2,NO2,2023,3,21.5
24565,8460,no2,NO2,2023,4,19.4
24565,8460,no2,NO2,2023,5,19.9
24565,8460,no2,NO2,2023,6,22.7
24565,8460,no2,NO2,2023,7,16.6
24565,8460,no2,NO2,2023,8,26.3
24565,8460,no2,NO2,2023,9,27.2
24565,8460,no2,NO2,2023,10,33.0
24565,8460,no2,NO2,2023,11,32.7
24565,8460,no2,NO2,2023,12,31.7
24565,8460,no2,NO2,2024,1,32.5
24565,8460,no2,NO2,2024,2,24.5
24565,8460,no2,NO2,2024,3,19.2
24565,8460,no2,NO2,2024,4,20.3
24565,8460,no2,NO2,2024,5,23.6
24565,8460,no2,NO2,2024,6,23.8
24565,8460,no2,NO2,2024,7,23.7
24565,8460,no2,NO2,2024,8,25.2
24565,8460,no2,NO2,2024,9,22.0
24565,8460,no2,NO2,2024,10,26.7
24565,8460,no2,NO2,2024,11,30.2
24565,8460,no2,NO2,2024,12,37.2
24565,8460,no2,NO2,2025,1,31.7
24565,8460,no2,NO2,2025,2,25.6
24565,8460,no2,NO2,2025,3,12.8
24565,8460,no2,NO2,2025,4,26.0
24565,8460,no2,NO2,2025,5,13.5
24565,8460,no2,NO2,2025,6,11.8
24565,8460,no2,NO2,2025,7,8.89
24565,8460,no2,NO2,2025,8,13.8
24565,8460,no2,NO2,2025,9,17.2
24565,8460,no2,NO2,2025,10,23.4
24565,8460,no2,NO2,2025,11,33.6
24562,8460,pm10,PM10,2020,4,13.8
24562,8460,pm10,PM10,2020,5,13.8
24562,8460,pm10,PM10,2020,6,28.3
24562,8460,pm10,PM10,2020,7,16.2
24562,8460,pm10,PM10,2020,8,16.0
24562,8460,pm10,PM10,2020,9,12.0
24562,8460,pm10,PM10,2020,10,30.5
24562,8460,pm10,PM10,2020,11,25.0
24562,8460,pm10,PM10,2020,12,24.3
24562,8460,pm10,PM10,2021,1,29.0
24562,8460,pm10,PM10,2021,2,23.1
24562,8460,pm10,PM10,2021,3,17.3
24562,8460,pm10,PM10,2021,4,12.4
24562,8460,pm10,PM10,2021,5,25.5
24562,8460,pm10,PM10,2021,6,24.4
24562,8460,pm10,PM10,2021,7,13.5
24562,8460,pm10,PM10,2021,8,19.1
24562,8460,pm10,PM10,2021,9,25.7
24562,8460,pm10,PM10,2021,10,15.9
24562,8460,pm10,PM10,2021,11,17.1
24562,8460,pm10,PM10,2021,12,31.2
24562,8460,pm10,PM10,2022,1,24.6
24562,8460,pm10,PM10,2022,2,25.9
24562,8460,pm10,PM10,2022,3,15.2
24562,8460,pm10,PM10,2022,4,21.4
24562,8460,pm10,PM10,2022,5,34.0
24562,8460,pm10,PM10,2022,6,15.2
24562,8460,pm10,PM10,2022,7,32.7
24562,8460,pm10,PM10,2022,8,29.2
24562,8460,pm10,PM10,2022,9,45.8
24562,8460,pm10,PM10,2022,10,20.8
24562,8460,pm10,PM10,2024,2,-1.0
24562,8460,pm10,PM10,2024,3,-1.0
24562,8460,pm10,PM10,2024,4,-1.0
24558,8459,pm25,PM2_5,2020,4,10.5
24558,8459,pm25,PM2_5,2020,5,6.7
24558,8459,pm25,PM2_5,2020,6,8.18
24558,8459,pm25,PM2_5,2020,7,8.79
24558,8459,pm25,PM2_5,2020,8,7.7
24558,8459,pm25,PM2_5,2020,9,7.63
24558,8459,pm25,PM2_5,2020,10,24.5
24558,8459,pm25,PM2_5,2020,11,17.7
24558,8459,pm25,PM2_5,2020,12,17.8
24558,8459,pm25,PM2_5,2021,1,18.4
24558,8459,pm25,PM2_5,2021,2,15.3
24558,8459,pm25,PM2_5,2021,3,9.02
24558,8459,pm25,PM2_5,2021,4,5.6
24558,8459,pm25,PM2_5,2021,5,14.3
24558,8459,pm25,PM2_5,2021,6,8.93
24558,8459,pm25,PM2_5,2021,7,3.99
24558,8459,pm25,PM2_5,2021,8,10.5
24558,8459,pm25,PM2_5,2021,9,10.9
24558,8459,pm25,PM2_5,2021,10,13.1
24558,8459,pm25,PM2_5,2021,11,13.0
24558,8459,pm25,PM2_5,2021,12,18.8
24558,8459,pm25,PM2_5,2022,1,14.0
24558,8459,pm25,PM2_5,2022,2,17.2
24558,8459,pm25,PM2_5,2022,3,6.84
24558,8459,pm25,PM2_5,2022,4,13.1
24558,8459,pm25,PM2_5,2022,5,9.61
24558,8459,pm25,PM2_5,2022,6,5.51
24558,8459,pm25,PM2_5,2022,7,6.17
24558,8459,pm25,PM2_5,2022,8,4.72
24558,8459,pm25,PM2_5,2022,9,17.4
24558,8459,pm25,PM2_5,2022,10,12.3
24558,8459,pm25,PM2_5,2022,11,18.5
24558,8459,pm25,PM2_5,2022,12,10.1
24558,8459,pm25,PM2_5,2023,1,26.0
24558,8459,pm25,PM2_5,2023,2,13.0
24558,8459,pm25,PM2_5,2023,3,10.5
24558,8459,pm25,PM2_5,2023,4,11.6
24558,8459,pm25,PM2_5,2023,5,12.8
24558,8459,pm25,PM2_5,2023,6,15.8
24558,8459,pm25,PM2_5,2023,7,13.6
24558,8459,pm25,PM2_5,2023,8,10.8
24558,8459,pm25,PM2_5,2023,9,9.65
24558,8459,pm25,PM2_5,2023,10,11.4
24558,8459,pm25,PM2_5,2023,11,19.4
24558,8459,pm25,PM2_5,2023,12,25.1
24558,8459,pm25,PM2_5,2024,1,19.1
24558,8459,pm25,PM2_5,2024,2,9.52
24558,8459,pm25,PM2_5,2024,3,14.8
24558,8459,pm25,PM2_5,2024,4,14.7
24558,8459,pm25,PM2_5,2024,5,14.9
24558,8459,pm25,PM2_5,2024,6,17.4
24558,8459,pm25,PM2_5,2024,7,17.7
24558,8459,pm25,PM2_5,2024,8,14.2
24558,8459,pm25,PM2_5,2024,9,18.5
24558,8459,pm25,PM2_5,2024,10,21.3
24558,8459,pm25,PM2_5,2024,11,11.6
24558,8459,pm25,PM2_5,2024,12,16.5
24558,8459,pm25,PM2_5,2025,1,18.0
24558,8459,pm25,PM2_5,2025,2,9.82
24558,8459,pm25,PM2_5,2025,3,9.48
24558,8459,pm25,PM2_5,2025,4,13.0
24558,8459,pm25,PM2_5,2025,5,20.7
24558,8459,pm25,PM2_5,2025,6,14.4
24558,8459,pm25,PM2_5,2025,7,14.6
24558,8459,pm25,PM2_5,2025,8,8.97
24558,8459,pm25,PM2_5,2025,9,9.53
24558,8459,pm25,PM2_5,2025,10,14.6
24558,8459,pm25,PM2_5,2025,11,23.1
24559,8459,o3,O3,2020,4,56.6
24559,8459,o3,O3,2020,5,60.3
24559,8459,o3,O3,2020,6,62.7
24559,8459,o3,O3,2020,7,61.1
24559,8459,o3,O3,2020,8,57.7
24559,8459,o3,O3,2020,9,37.1
24559,8459,o3,O3,2020,10,23.6
24559,8459,o3,O3,2020,11,26.2
24559,8459,o3,O3,2020,12,25.3
24559,8459,o3,O3,2021,1,33.8
24559,8459,o3,O3,2021,2,47.1
24559,8459,o3,O3,2021,3,55.6
24559,8459,o3,O3,2021,4,59.3
24559,8459,o3,O3,2021,5,58.7
24559,8459,o3,O3,2021,6,65.5
24559,8459,o3,O3,2021,7,54.6
24559,8459,o3,O3,2021,8,50.6
24559,8459,o3,O3,2021,9,44.2
24559,8459,o3,O3,2021,10,28.9
24559,8459,o3,O3,2021,11,27.4
24559,8459,o3,O3,2021,12,28.5
24559,8459,o3,O3,2022,1,42.8
24559,8459,o3,O3,2022,2,53.5
24559,8459,o3,O3,2022,3,65.1
24559,8459,o3,O3,2022,4,68.7
24559,8459,o3,O3,2022,5,69.5
24559,8459,o3,O3,2022,6,67.5
24559,8459,o3,O3,2022,7,63.8
24559,8459,o3,O3,2022,8,51.2
24559,8459,o3,O3,2022,9,38.9
24559,8459,o3,O3,2022,10,29.9
24559,8459,o3,O3,2022,11,15.4
24559,8459,o3,O3,2022,12,29.5
24559,8459,o3,O3,2023,1,27.2
24559,8459,o3,O3,2023,2,50.8
24559,8459,o3,O3,2023,3,50.1
24559,8459,o3,O3,2023,4,58.8
24559,8459,o3,O3,2023,5,65.1
24559,8459,o3,O3,2023,6,64.8
24559,8459,o3,O3,2023,7,61.6
24559,8459,o3,O3,2023,8,58.2
24559,8459,o3,O3,2023,9,43.6
24559,8459,o3,O3,2023,10,26.1
24559,8459,o3,O3,2023,11,21.5
24559,8459,o3,O3,2023,12,20.8
24559,8459,o3,O3,2024,1,25.1
24559,8459,o3,O3,2024,2,36.1
24559,8459,o3,O3,2024,3,48.7
24559,8459,o3,O3,2024,4,54.0
24559,8459,o3,O3,2024,5,61.1
24559,8459,o3,O3,2024,6,65.7
24559,8459,o3,O3,2024,7,60.9
24559,8459,o3,O3,2024,8,54.8
24559,8459,o3,O3,2024,9,35.8
24559,8459,o3,O3,2024,10,23.7
24559,8459,o3,O3,2024,11,25.6
24559,8459,o3,O3,2024,12,22.2
24559,8459,o3,O3,2025,1,25.6
24559,8459,o3,O3,2025,2,46.5
24559,8459,o3,O3,2025,3,35.0
24559,8459,o3,O3,2025,4,43.7
24559,8459,o3,O3,2025,5,50.6
24559,8459,o3,O3,2025,6,52.5
24559,8459,o3,O3,2025,7,51.2
24559,8459,o3,O3,2025,8,38.5
24559,8459,o3,O3,2025,9,33.3
24559,8459,o3,O3,2025,10,29.7
24559,8459,o3,O3,2025,11,15.6
24560,8459,no2,NO2,2020,4,29.3
24560,8459,no2,NO2,2020,5,27.6
24560,8459,no2,NO2,2020,6,18.7
24560,8459,no2,NO2,2020,7,17.3
24560,8459,no2,NO2,2020,8,19.0
24560,8459,no2,NO2,2020,9,24.0
24560,8459,no2,NO2,2020,10,26.5
24560,8459,no2,NO2,2020,11,25.7
24560,8459,no2,NO2,2020,12,32.0
24560,8459,no2,NO2,2021,1,27.1
24560,8459,no2,NO2,2021,2,24.5
24560,8459,no2,NO2,2021,3,17.3
24560,8459,no2,NO2,2021,4,14.4
24560,8459,no2,NO2,2021,5,16.0
24560,8459,no2,NO2,2021,6,10.4
24560,8459,no2,NO2,2021,7,8.46
24560,8459,no2,NO2,2021,8,14.5
24560,8459,no2,NO2,2021,9,19.1
24560,8459,no2,NO2,2021,10,22.7
24560,8459,no2,NO2,2021,11,30.8
24560,8459,no2,NO2,2021,12,33.2
24560,8459,no2,NO2,2022,1,32.6
24560,8459,no2,NO2,2022,2,34.2
24560,8459,no2,NO2,2022,3,22.5
24560,8459,no2,NO2,2022,4,23.6
24560,8459,no2,NO2,2022,5,23.0
24560,8459,no2,NO2,2022,6,18.0
24560,8459,no2,NO2,2022,7,14.6
24560,8459,no2,NO2,2022,8,18.9
24560,8459,no2,NO2,2022,9,24.0
24560,8459,no2,NO2,2022,10,21.8
24560,8459,no2,NO2,2022,11,26.2
24560,8459,no2,NO2,2022,12,20.0
24560,8459,no2,NO2,2023,1,42.0
24560,8459,no2,NO2,2023,2,22.0
24560,8459,no2,NO2,2023,3,21.0
24560,8459,no2,NO2,2023,4,14.9
24560,8459,no2,NO2,2023,5,14.6
24560,8459,no2,NO2,2023,6,15.7
24560,8459,no2,NO2,2023,7,18.4
24560,8459,no2,NO2,2023,8,17.7
24560,8459,no2,NO2,2023,9,22.4
24560,8459,no2,NO2,2023,10,28.1
24560,8459,no2,NO2,2023,11,31.4
24560,8459,no2,NO2,2023,12,31.2
24560,8459,no2,NO2,2024,1,34.0
24560,8459,no2,NO2,2024,2,27.9
24560,8459,no2,NO2,2024,3,21.8
24560,8459,no2,NO2,2024,4,18.5
24560,8459,no2,NO2,2024,5,18.0
24560,8459,no2,NO2,2024,6,16.7
24560,8459,no2,NO2,2024,7,18.5
24560,8459,no2,NO2,2024,8,16.0
24560,8459,no2,NO2,2024,9,19.7
24560,8459,no2,NO2,2024,10,26.7
24560,8459,no2,NO2,2024,11,34.1
24560,8459,no2,NO2,2024,12,39.2
24560,8459,no2,NO2,2025,1,36.4
24560,8459,no2,NO2,2025,2,31.9
24560,8459,no2,NO2,2025,3,29.1
24560,8459,no2,NO2,2025,4,29.1
24560,8459,no2,NO2,2025,5,29.5
24560,8459,no2,NO2,2025,6,23.3
