Country,Air Quality Network,Air Quality Network Name,Air Quality Station EoI Code,Air Quality Station Name,Sampling Point Id,Air Pollutant,Air Pollutant Description,Data Aggregation Process Id,Data Aggregation Process,Year,Air Pollution Level,Unit Of Air Pollution Level,Data Coverage,Verification,Air Quality Station Type,Air Quality Station Area,Longitude,Latitude,Altitude,City,City Code,City Population,Source Of Data Flow,Calculation Time,Link to raw data (only E1a/validated data from AQ e-Reporting),Observation Frequency
"France","NET-FR004A","AIRPARIF","FR04058","Auto A1 -Saint-Denis","SPO-FR04058_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","22.269","ug/m3","95.34","1","Traffic","Urban","2.3567","48.9253","35.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04058_6001.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04038","Zone Rurale SO","SPO-FR04038_9","NOX as NO2","Nitrogen oxides (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","10.552","ug/m3","96.99","1","Background","Rural","1.8833","48.5819","152.0","","","","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04038_9.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04029","VERSAILLES","SPO-FR04029_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","19.781","ug/m3","95.62","1","Background","Suburban","2.1306","48.7992","125.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04029_8.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04002","GENNEVILLIERS","SPO-FR04002_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","9.850","ug/m3","95.89","1","Background","Urban","2.2944","48.9303","28.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04002_6001.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04017","NEUILLY-SUR-SEINE","SPO-FR04017_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","36.698","ug/m3","100.00","1","Background","Urban","2.2781","48.8814","36.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04017_8.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04034","VITRY-SUR-SEINE","SPO-FR04034_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","10.428","ug/m3","92.60","1","Background","Urban","2.3758","48.7759","95.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04034_6001.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04034","VITRY-SUR-SEINE","SPO-FR04034_5","PM10","Particulate matter < 10 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","16.346","ug/m3","92.88","1","Background","Urban","2.3758","48.7759","95.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04034_5.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04060","PARIS 7eme","SPO-FR04060_8","NO2","Nitrogen dioxide (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","36.638","ug/m3","100.00","1","Background","Urban","2.2933","48.8572","31.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04060_8.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04024","GONESSE","SPO-FR04024_6001","PM2.5","Particulate matter < 2.5 µm (aerosol)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","10.884","ug/m3","97.53","1","Background","Suburban","2.4447","48.9908","65.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04024_6001.parquet","hour"
"France","NET-FR004A","AIRPARIF","FR04049","LES ULIS","SPO-FR04049_7","O3","Ozone (air)","P1Y-day-per50","1 year 50 %ile of daily values in a year","2015","55.125","ug/m3","97.53","1","Background","Suburban","2.1656","48.6794","159.0","Paris (greater city)                                                            ","FR001C1                                           ","9845879","E1a/validated data AQ e-Reporting","19/02/2026 22:59:02","https://eeadmz1batchservice02.blob.core.windows.net/airquality-p-e1a/FR/SPO-FR04049_7.parquet","hour"
