eoi_code,Year,Month,Temp_Mean,Wind_Speed,Precipitation
IT0499A,2021,2,-7.603571428571429,2.957142857142857,52.7
IT0499A,2021,3,-6.564516129032258,4.032258064516129,16.0
IT0499A,2021,4,-4.966666666666667,4.426666666666667,81.5
IT0499A,2021,5,0.2806451612903226,4.790322580645161,230.1
IT0499A,2021,6,8.153333333333332,4.3566666666666665,167.4
IT0499A,2021,7,8.54516129032258,4.512903225806451,254.6
IT0499A,2021,8,6.870967741935484,3.8548387096774195,185.9
IT0499A,2021,9,5.36,3.3666666666666667,69.0
IT0499A,2021,10,-0.39677419354838706,4.006451612903226,76.8
IT0499A,2021,11,-6.14,3.393333333333333,163.6
IT0499A,2021,12,-10.387096774193548,4.261290322580645,29.1
IT0499A,2022,1,-10.438709677419356,5.103225806451612,12.399999999999999
IT0499A,2022,2,-9.439285714285715,4.442857142857143,42.8
IT0499A,2022,3,-6.274193548387097,3.4645161290322584,12.0
IT0499A,2022,4,-2.5266666666666664,4.513333333333334,104.2
IT0499A,2022,5,4.490322580645161,3.870967741935484,140.8
IT0499A,2022,6,8.716666666666667,4.366666666666666,146.4
IT0499A,2022,7,10.73225806451613,4.464516129032258,112.2
IT0499A,2022,8,9.296774193548387,4.135483870967741,83.8
IT0499A,2022,9,2.96,3.94,100.4
IT0499A,2022,10,2.8225806451612905,3.3129032258064517,54.5
IT0499A,2022,11,-4.17,3.506666666666667,68.6
IT0499A,2022,12,-9.583870967741936,2.890322580645161,62.9
IT0499A,2023,1,-10.964516129032257,4.038709677419355,29.2
IT0499A,2023,2,-8.285714285714286,4.410714285714286,8.9
IT0499A,2023,3,-5.138709677419355,3.958064516129032,37.9
IT0499A,2023,4,-3.5966666666666667,4.413333333333333,104.5
IT0499A,2023,5,2.42258064516129,4.15483870967742,198.8
IT0499A,2023,6,7.453333333333333,3.8266666666666667,114.0
IT0499A,2023,7,9.135483870967741,3.9387096774193546,222.5
IT0499A,2023,8,9.109677419354838,4.4,185.7
IT0499A,2023,9,7.3133333333333335,3.8766666666666665,95.3
IT0499A,2023,10,2.5032258064516126,4.077419354838709,199.8
IT0499A,2023,11,-8.043333333333333,4.3133333333333335,91.9
IT0499A,2023,12,-8.929032258064517,4.458064516129032,132.4
IT0499A,2024,1,-10.135483870967741,4.15483870967742,45.300000000000004
IT0499A,2024,2,-5.806896551724138,4.031034482758621,122.2
IT0499A,2024,3,-5.425806451612903,4.209677419354839,181.6
IT0499A,2024,4,-2.0933333333333333,5.126666666666667,110.3
IT0499A,2024,5,2.0387096774193547,4.183870967741935,286.7
IT0499A,2024,6,6.66,4.3100000000000005,201.6
IT0499A,2024,7,10.016129032258064,3.7870967741935484,189.20000000000002
IT0499A,2024,8,10.919354838709678,3.6806451612903226,89.39999999999999
IT0499A,2024,9,3.7366666666666664,4.77,217.5
IT0499A,2024,10,1.8225806451612903,3.448387096774194,190.7
IT0499A,2024,11,-3.8733333333333335,3.0166666666666666,25.4
IT0499A,2024,12,-8.745161290322581,3.5354838709677416,38.800000000000004
IT0499A,2025,1,-8.916129032258064,2.738709677419355,86.9
IT0499A,2025,2,-7.521428571428571,2.539285714285714,25.4
IT0499A,2025,3,-4.729032258064516,3.364516129032258,90.5
IT0499A,2025,4,0.24333333333333335,4.246666666666667,119.3
IT0499A,2025,5,2.42258064516129,3.7516129032258063,184.70000000000002
IT0499A,2025,6,10.370000000000001,4.233333333333333,112.1
IT0499A,2025,7,8.080645161290322,4.041935483870968,185.8
IT0499A,2025,8,9.13225806451613,3.7193548387096773,127.3
IT0499A,2025,9,5.236666666666666,3.3133333333333335,132.7
IT0499A,2025,10,-0.2806451612903226,3.5161290322580645,46.1
IT0499A,2025,11,-5.426666666666667,3.0366666666666666,50.6
IT0499A,2025,12,-6.980645161290322,2.2161290322580647,18.3
IT1696A,2020,1,0.732258064516129,3.364516129032258,4.6
IT1696A,2020,2,2.7448275862068963,3.9793103448275864,15.4
IT1696A,2020,3,4.325806451612903,3.861290322580645,73.7
IT1696A,2020,4,9.823333333333332,3.9733333333333336,54.1
IT1696A,2020,5,13.229032258064517,4.874193548387097,100.4
IT1696A,2020,6,15.866666666666667,4.136666666666667,145.5
IT1696A,2020,7,19.006451612903227,4.119354838709677,58.6
IT1696A,2020,8,19.193548387096776,3.829032258064516,155.9
IT1696A,2020,9,14.913333333333332,3.26,52.7
IT1696A,2020,10,7.648387096774194,3.42258064516129,162.6
IT1696A,2020,11,4.819999999999999,2.953333333333333,9.9
IT1696A,2020,12,-0.6741935483870968,3.261290322580645,164.8
IT1696A,2021,1,-4.564516129032258,3.6129032258064515,62.4
IT1696A,2021,2,1.8964285714285716,3.1535714285714285,28.1
IT1696A,2021,3,3.7129032258064516,4.216129032258064,9.6
IT1696A,2021,4,6.196666666666667,4.3966666666666665,63.3
IT1696A,2021,5,10.5,4.5,132.7
IT1696A,2021,6,18.616666666666667,4.503333333333333,40.4
IT1696A,2021,7,18.57741935483871,4.312903225806451,148.8
IT1696A,2021,8,17.03548387096774,3.9096774193548387,100.2
IT1696A,2021,9,14.976666666666667,3.3733333333333335,26.799999999999997
IT1696A,2021,10,8.109677419354838,3.532258064516129,59.1
IT1696A,2021,11,3.4699999999999998,3.31,113.2
IT1696A,2021,12,0.6903225806451613,3.264516129032258,17.599999999999998
IT1696A,2022,1,0.6645161290322581,4.287096774193548,10.8
IT1696A,2022,2,1.575,4.182142857142857,22.4
IT1696A,2022,3,4.019354838709678,3.6838709677419357,7.5
IT1696A,2022,4,7.510000000000001,4.3966666666666665,62.800000000000004
IT1696A,2022,5,14.119354838709677,4.138709677419355,80.4
IT1696A,2022,6,18.483333333333334,4.46,95.2
IT1696A,2022,7,21.309677419354838,5.087096774193548,42.6
IT1696A,2022,8,19.674193548387095,4.419354838709677,39.3
IT1696A,2022,9,13.316666666666666,3.9099999999999997,42.4
IT1696A,2022,10,11.648387096774194,3.3677419354838714,29.4
IT1696A,2022,11,4.296666666666667,3.2333333333333334,42.6
IT1696A,2022,12,0.43548387096774194,3.1129032258064515,40.8
IT1696A,2023,1,0.6419354838709677,3.7838709677419353,22.8
IT1696A,2023,2,2.642857142857143,3.692857142857143,5.8
IT1696A,2023,3,5.5,4.106451612903226,31.9
IT1696A,2023,4,7.236666666666666,4.88,69.8
IT1696A,2023,5,12.270967741935483,3.9838709677419355,204.5
IT1696A,2023,6,17.259999999999998,4.093333333333333,61.099999999999994
IT1696A,2023,7,19.183870967741935,4.341935483870968,118.60000000000001
IT1696A,2023,8,19.345161290322583,4.532258064516129,146.6
IT1696A,2023,9,16.779999999999998,3.76,60.4
IT1696A,2023,10,12.067741935483872,3.5483870967741935,129.4
IT1696A,2023,11,2.1666666666666665,4.183333333333334,60.4
IT1696A,2023,12,0.9387096774193548,3.706451612903226,87.3
IT1696A,2024,1,0.022580645161290342,4.032258064516129,25.1
IT1696A,2024,2,3.6241379310344826,3.579310344827586,65.9
IT1696A,2024,3,4.841935483870968,4.132258064516129,129.4
IT1696A,2024,4,8.386666666666667,4.989999999999999,71.2
IT1696A,2024,5,11.87741935483871,3.8870967741935485,236.5
IT1696A,2024,6,16.443333333333335,3.9166666666666665,131.4
IT1696A,2024,7,19.9,3.806451612903226,71.3
IT1696A,2024,8,21.34193548387097,4.348387096774194,16.0
IT1696A,2024,9,13.316666666666666,4.483333333333333,170.7
IT1696A,2024,10,10.387096774193548,3.1870967741935483,133.1
IT1696A,2024,11,2.716666666666667,3.17,18.0
IT1696A,2024,12,-1.532258064516129,3.661290322580645,17.3
IT1696A,2025,1,-1.2548387096774194,3.3677419354838714,38.6
IT1696A,2025,2,1.3821428571428573,2.9499999999999997,12.2
IT1696A,2025,3,4.535483870967742,3.935483870967742,64.5
IT1696A,2025,4,9.116666666666667,4.296666666666667,124.10000000000001
IT1696A,2025,5,11.654838709677419,4.0935483870967735,116.2
IT1696A,2025,6,20.163333333333334,4.266666666666667,56.8
IT1696A,2025,7,17.76774193548387,4.661290322580645,103.2
IT1696A,2025,8,18.654838709677417,4.106451612903226,135.7
IT1696A,2025,9,13.453333333333335,3.243333333333333,94.6
IT1696A,2025,10,7.622580645161291,3.4612903225806453,60.1
IT1696A,2025,11,2.2366666666666664,3.17,51.5
IT1696A,2025,12,0.8483870967741935,3.0677419354838706,7.9
IT1423A,2020,1,7.432258064516129,6.809677419354839,4.4
IT1423A,2020,2,9.99655172413793,8.793103448275861,20.7
IT1423A,2020,3,10.261290322580646,10.209677419354838,187.7
IT1423A,2020,4,13.396666666666667,7.626666666666667,114.0
IT1423A,2020,5,17.674193548387095,8.212903225806452,84.2
IT1423A,2020,6,21.05666666666667,7.303333333333333,49.9
IT1423A,2020,7,24.183870967741935,7.296774193548386,36.4
IT1423A,2020,8,25.822580645161292,8.229032258064516,37.3
IT1423A,2020,9,21.08,6.77,40.800000000000004
IT1423A,2020,10,15.225806451612904,7.141935483870968,60.2
IT1423A,2020,11,12.166666666666666,6.65,104.5
IT1423A,2020,12,8.706451612903225,7.72258064516129,119.3
IT1423A,2021,1,6.274193548387097,9.158064516129032,55.7
IT1423A,2021,2,9.046428571428573,7.25,43.3
IT1423A,2021,3,8.98709677419355,8.87741935483871,62.8
IT1423A,2021,4,11.423333333333334,8.096666666666668,63.5
IT1423A,2021,5,17.309677419354838,7.767741935483872,14.899999999999999
IT1423A,2021,6,23.62,7.036666666666666,32.300000000000004
IT1423A,2021,7,25.925806451612903,7.758064516129032,47.5
IT1423A,2021,8,25.225806451612904,7.699999999999999,41.099999999999994
IT1423A,2021,9,21.31,6.8,20.5
IT1423A,2021,10,14.719354838709679,9.093548387096773,85.10000000000001
IT1423A,2021,11,12.516666666666667,7.993333333333334,191.5
IT1423A,2021,12,8.63225806451613,9.825806451612904,64.8
IT1423A,2022,1,6.606451612903226,8.345161290322581,40.2
IT1423A,2022,2,8.407142857142857,10.082142857142857,89.9
IT1423A,2022,3,8.106451612903227,8.838709677419354,53.4
IT1423A,2022,4,12.45,9.596666666666666,53.2
IT1423A,2022,5,19.40967741935484,6.883870967741935,106.4
IT1423A,2022,6,24.64333333333333,8.026666666666667,63.0
IT1423A,2022,7,26.174193548387095,7.34516129032258,47.9
IT1423A,2022,8,25.112903225806452,7.922580645161291,30.9
IT1423A,2022,9,20.476666666666667,7.916666666666667,53.3
IT1423A,2022,10,17.706451612903226,5.067741935483871,19.2
IT1423A,2022,11,12.383333333333333,7.763333333333334,118.7
IT1423A,2022,12,9.883870967741935,5.751612903225807,64.5
IT1423A,2023,1,7.809677419354839,9.429032258064517,116.10000000000001
IT1423A,2023,2,7.442857142857143,7.728571428571429,44.9
IT1423A,2023,3,11.035483870967743,8.167741935483871,88.0
IT1423A,2023,4,11.870000000000001,9.173333333333334,73.7
IT1423A,2023,5,16.903225806451612,7.096774193548387,165.9
IT1423A,2023,6,21.89333333333333,6.986666666666666,132.3
IT1423A,2023,7,26.538709677419355,5.896774193548388,12.2
IT1423A,2023,8,24.851612903225806,6.441935483870967,37.9
IT1423A,2023,9,22.029999999999998,7.8100000000000005,54.4
IT1423A,2023,10,19.82903225806452,6.825806451612903,31.4
IT1423A,2023,11,12.636666666666667,8.403333333333332,154.2
IT1423A,2023,12,9.458064516129031,6.909677419354839,30.1
IT1423A,2024,1,8.538709677419355,7.238709677419355,66.0
IT1423A,2024,2,10.289655172413791,6.548275862068966,49.900000000000006
IT1423A,2024,3,12.01290322580645,6.541935483870968,79.3
IT1423A,2024,4,14.823333333333332,7.016666666666667,69.1
IT1423A,2024,5,18.129032258064516,6.596774193548387,71.9
IT1423A,2024,6,23.433333333333334,6.38,49.4
IT1423A,2024,7,27.496774193548386,6.806451612903226,31.5
IT1423A,2024,8,27.241935483870968,5.880645161290323,56.1
IT1423A,2024,9,20.7,7.13,113.3
IT1423A,2024,10,17.848387096774193,5.396774193548388,62.5
IT1423A,2024,11,11.683333333333334,6.833333333333333,57.400000000000006
IT1423A,2024,12,7.690322580645161,8.074193548387097,131.9
IT1423A,2025,1,8.119354838709677,7.141935483870968,36.4
IT1423A,2025,2,8.235714285714286,5.246428571428572,92.10000000000001
IT1423A,2025,3,10.593548387096773,7.429032258064516,139.8
IT1423A,2025,4,13.713333333333333,6.443333333333333,51.3
IT1423A,2025,5,17.506451612903227,6.180645161290323,107.0
IT1423A,2025,6,25.37,5.9366666666666665,12.3
IT1423A,2025,7,25.38064516129032,7.122580645161291,49.1
IT1423A,2025,8,24.30322580645161,5.658064516129032,35.7
IT1423A,2025,9,21.763333333333332,5.256666666666666,67.9
IT1423A,2025,10,15.241935483870968,7.422580645161291,52.5
IT1423A,2025,11,11.546666666666665,6.383333333333334,106.10000000000001
IT1423A,2025,12,8.648387096774194,3.6,36.6
IT1856A,2020,1,0.0612903225806452,6.180645161290323,13.5
IT1856A,2020,2,1.4620689655172414,8.444827586206896,42.5
IT1856A,2020,3,1.0451612903225806,7.974193548387096,196.4
IT1856A,2020,4,4.819999999999999,6.84,73.5
IT1856A,2020,5,9.135483870967741,7.890322580645161,117.3
IT1856A,2020,6,11.516666666666667,6.746666666666667,120.6
IT1856A,2020,7,16.03548387096774,4.916129032258064,37.7
IT1856A,2020,8,17.164516129032258,6.258064516129032,50.0
IT1856A,2020,9,12.1,5.63,91.0
IT1856A,2020,10,6.480645161290322,6.658064516129032,100.2
IT1856A,2020,11,4.58,5.1466666666666665,106.7
IT1856A,2020,12,0.1935483870967742,6.04516129032258,192.79999999999998
IT1856A,2021,1,-3.1838709677419357,7.451612903225806,111.0
IT1856A,2021,2,1.342857142857143,7.375,74.6
IT1856A,2021,3,0.02580645161290319,7.416129032258064,83.4
IT1856A,2021,4,2.55,6.283333333333333,82.2
IT1856A,2021,5,8.238709677419354,8.416129032258064,42.9
IT1856A,2021,6,15.183333333333334,5.71,58.3
IT1856A,2021,7,17.641935483870967,6.406451612903226,64.0
IT1856A,2021,8,17.14516129032258,6.493548387096775,46.5
IT1856A,2021,9,12.67,5.3566666666666665,43.300000000000004
IT1856A,2021,10,5.925806451612903,6.458064516129032,89.0
IT1856A,2021,11,4.26,6.906666666666666,163.1
IT1856A,2021,12,-0.25161290322580643,8.009677419354839,136.3
IT1856A,2022,1,-1.861290322580645,7.351612903225806,64.3
IT1856A,2022,2,0.16071428571428573,8.15,91.4
IT1856A,2022,3,-1.2064516129032257,6.590322580645162,40.7
IT1856A,2022,4,3.6666666666666665,8.493333333333334,67.7
IT1856A,2022,5,11.393548387096773,5.629032258064516,89.8
IT1856A,2022,6,16.87666666666667,6.576666666666667,65.19999999999999
IT1856A,2022,7,18.509677419354837,4.964516129032258,39.8
IT1856A,2022,8,16.061290322580643,5.238709677419355,61.4
IT1856A,2022,9,11.513333333333332,7.333333333333333,86.9
IT1856A,2022,10,10.583870967741936,4.693548387096774,17.4
IT1856A,2022,11,3.76,6.963333333333334,154.2
IT1856A,2022,12,2.2548387096774194,6.351612903225806,68.4
IT1856A,2023,1,-1.2193548387096773,7.074193548387097,199.0
IT1856A,2023,2,-1.6892857142857143,6.392857142857143,34.6
IT1856A,2023,3,2.167741935483871,8.035483870967742,88.0
IT1856A,2023,4,2.6533333333333333,7.433333333333334,158.1
IT1856A,2023,5,8.003225806451614,5.864516129032259,241.0
IT1856A,2023,6,13.423333333333334,4.7733333333333325,113.89999999999999
IT1856A,2023,7,18.809677419354838,6.819354838709677,19.0
IT1856A,2023,8,16.274193548387096,6.319354838709677,70.5
IT1856A,2023,9,13.436666666666667,6.8566666666666665,64.2
IT1856A,2023,10,11.48709677419355,8.55483870967742,65.1
IT1856A,2023,11,3.466666666666667,10.036666666666667,181.79999999999998
IT1856A,2023,12,1.2967741935483872,8.07741935483871,46.699999999999996
IT1856A,2024,1,0.18064516129032254,7.95483870967742,86.3
IT1856A,2024,2,2.410344827586207,7.127586206896551,80.6
IT1856A,2024,3,3.1451612903225805,7.270967741935484,119.1
IT1856A,2024,4,6.206666666666666,6.926666666666667,86.4
IT1856A,2024,5,9.064516129032258,6.670967741935484,118.8
IT1856A,2024,6,15.016666666666667,6.166666666666667,77.2
IT1856A,2024,7,18.80322580645161,5.067741935483871,32.8
IT1856A,2024,8,18.961290322580645,4.564516129032258,34.1
IT1856A,2024,9,11.68,6.286666666666666,103.89999999999999
IT1856A,2024,10,9.825806451612904,5.932258064516129,70.8
IT1856A,2024,11,3.463333333333333,5.903333333333333,70.6
IT1856A,2024,12,-1.2806451612903227,6.041935483870968,164.29999999999998
IT1856A,2025,1,-1.229032258064516,7.625806451612903,74.5
IT1856A,2025,2,-0.23214285714285715,3.8642857142857143,92.39999999999999
IT1856A,2025,3,2.0483870967741935,6.5,167.8
IT1856A,2025,4,5.276666666666667,6.096666666666667,91.3
IT1856A,2025,5,8.1,5.925806451612903,99.7
IT1856A,2025,6,16.923333333333332,5.1466666666666665,19.5
IT1856A,2025,7,16.45483870967742,6.258064516129032,63.0
IT1856A,2025,8,15.951612903225806,4.851612903225806,55.6
IT1856A,2025,9,13.123333333333333,4.546666666666667,64.8
IT1856A,2025,10,6.532258064516129,6.95483870967742,57.3
IT1856A,2025,11,3.3366666666666664,5.193333333333333,123.8
IT1856A,2025,12,1.064516129032258,2.770967741935484,32.800000000000004
IT1977A,2020,1,7.432258064516129,6.809677419354839,4.4
IT1977A,2020,2,9.99655172413793,8.793103448275861,20.7
IT1977A,2020,3,10.261290322580646,10.209677419354838,187.7
IT1977A,2020,4,13.396666666666667,7.626666666666667,114.0
IT1977A,2020,5,17.674193548387095,8.212903225806452,84.2
IT1977A,2020,6,21.05666666666667,7.303333333333333,49.9
IT1977A,2020,7,24.183870967741935,7.296774193548386,36.4
IT1977A,2020,8,25.822580645161292,8.229032258064516,37.3
IT1977A,2020,9,21.08,6.77,40.800000000000004
IT1977A,2020,10,15.225806451612904,7.141935483870968,60.2
IT1977A,2020,11,12.166666666666666,6.65,104.5
IT1977A,2020,12,8.706451612903225,7.72258064516129,119.3
IT1977A,2021,1,6.274193548387097,9.158064516129032,55.7
IT1977A,2021,2,9.046428571428573,7.25,43.3
IT1977A,2021,3,8.98709677419355,8.87741935483871,62.8
IT1977A,2021,4,11.423333333333334,8.096666666666668,63.5
IT1977A,2021,5,17.309677419354838,7.767741935483872,14.899999999999999
IT1977A,2021,6,23.62,7.036666666666666,32.300000000000004
IT1977A,2021,7,25.925806451612903,7.758064516129032,47.5
IT1977A,2021,8,25.225806451612904,7.699999999999999,41.099999999999994
IT1977A,2021,9,21.31,6.8,20.5
IT1977A,2021,10,14.719354838709679,9.093548387096773,85.10000000000001
IT1977A,2021,11,12.516666666666667,7.993333333333334,191.5
IT1977A,2021,12,8.63225806451613,9.825806451612904,64.8
IT1977A,2022,1,6.606451612903226,8.345161290322581,40.2
IT1977A,2022,2,8.407142857142857,10.082142857142857,89.9
IT1977A,2022,3,8.106451612903227,8.838709677419354,53.4
IT1977A,2022,4,12.45,9.596666666666666,53.2
IT1977A,2022,5,19.40967741935484,6.883870967741935,106.4
IT1977A,2022,6,24.64333333333333,8.026666666666667,63.0
IT1977A,2022,7,26.174193548387095,7.34516129032258,47.9
IT1977A,2022,8,25.112903225806452,7.922580645161291,30.9
IT1977A,2022,9,20.476666666666667,7.916666666666667,53.3
IT1977A,2022,10,17.706451612903226,5.067741935483871,19.2
IT1977A,2022,11,12.383333333333333,7.763333333333334,118.7
IT1977A,2022,12,9.883870967741935,5.751612903225807,64.5
IT1977A,2023,1,7.809677419354839,9.429032258064517,116.10000000000001
IT1977A,2023,2,7.442857142857143,7.728571428571429,44.9
IT1977A,2023,3,11.035483870967743,8.167741935483871,88.0
IT1977A,2023,4,11.870000000000001,9.173333333333334,73.7
IT1977A,2023,5,16.903225806451612,7.096774193548387,165.9
IT1977A,2023,6,21.89333333333333,6.986666666666666,132.3
IT1977A,2023,7,26.538709677419355,5.896774193548388,12.2
IT1977A,2023,8,24.851612903225806,6.441935483870967,37.9
IT1977A,2023,9,22.029999999999998,7.8100000000000005,54.4
IT1977A,2023,10,19.82903225806452,6.825806451612903,31.4
IT1977A,2023,11,12.636666666666667,8.403333333333332,154.2
IT1977A,2023,12,9.458064516129031,6.909677419354839,30.1
IT1977A,2024,1,8.538709677419355,7.238709677419355,66.0
IT1977A,2024,2,10.289655172413791,6.548275862068966,49.900000000000006
IT1977A,2024,3,12.01290322580645,6.541935483870968,79.3
IT1977A,2024,4,14.823333333333332,7.016666666666667,69.1
IT1977A,2024,5,18.129032258064516,6.596774193548387,71.9
IT1977A,2024,6,23.433333333333334,6.38,49.4
IT1977A,2024,7,27.496774193548386,6.806451612903226,31.5
IT1977A,2024,8,27.241935483870968,5.880645161290323,56.1
IT1977A,2024,9,20.7,7.13,113.3
IT1977A,2024,10,17.848387096774193,5.396774193548388,62.5
IT1977A,2024,11,11.683333333333334,6.833333333333333,57.400000000000006
IT1977A,2024,12,7.690322580645161,8.074193548387097,131.9
IT1977A,2025,1,8.119354838709677,7.141935483870968,36.4
IT1977A,2025,2,8.235714285714286,5.246428571428572,92.10000000000001
IT1977A,2025,3,10.593548387096773,7.429032258064516,139.8
IT1977A,2025,4,13.713333333333333,6.443333333333333,51.3
IT1977A,2025,5,17.506451612903227,6.180645161290323,107.0
IT1977A,2025,6,25.37,5.9366666666666665,12.3
IT1977A,2025,7,25.38064516129032,7.122580645161291,49.1
IT1977A,2025,8,24.30322580645161,5.658064516129032,35.7
IT1977A,2025,9,21.763333333333332,5.256666666666666,67.9
IT1977A,2025,10,15.241935483870968,7.422580645161291,52.5
IT1977A,2025,11,11.546666666666665,6.383333333333334,106.10000000000001
IT1977A,2025,12,8.648387096774194,3.6,36.6
IT1264A,2020,1,7.432258064516129,6.809677419354839,4.4
IT1264A,2020,2,9.99655172413793,8.793103448275861,20.7
IT1264A,2020,3,10.261290322580646,10.209677419354838,187.7
IT1264A,2020,4,13.396666666666667,7.626666666666667,114.0
IT1264A,2020,5,17.674193548387095,8.212903225806452,84.2
IT1264A,2020,6,21.05666666666667,7.303333333333333,49.9
IT1264A,2020,7,24.183870967741935,7.296774193548386,36.4
IT1264A,2020,8,25.822580645161292,8.229032258064516,37.3
IT1264A,2020,9,21.08,6.77,40.800000000000004
IT1264A,2020,10,15.225806451612904,7.141935483870968,60.2
IT1264A,2020,11,12.166666666666666,6.65,104.5
IT1264A,2020,12,8.706451612903225,7.72258064516129,119.3
IT1264A,2021,1,6.274193548387097,9.158064516129032,55.7
IT1264A,2021,2,9.046428571428573,7.25,43.3
IT1264A,2021,3,8.98709677419355,8.87741935483871,62.8
IT1264A,2021,4,11.423333333333334,8.096666666666668,63.5
IT1264A,2021,5,17.309677419354838,7.767741935483872,14.899999999999999
IT1264A,2021,6,23.62,7.036666666666666,32.300000000000004
IT1264A,2021,7,25.925806451612903,7.758064516129032,47.5
IT1264A,2021,8,25.225806451612904,7.699999999999999,41.099999999999994
IT1264A,2021,9,21.31,6.8,20.5
IT1264A,2021,10,14.719354838709679,9.093548387096773,85.10000000000001
IT1264A,2021,11,12.516666666666667,7.993333333333334,191.5
IT1264A,2021,12,8.63225806451613,9.825806451612904,64.8
IT1264A,2022,1,6.606451612903226,8.345161290322581,40.2
IT1264A,2022,2,8.407142857142857,10.082142857142857,89.9
IT1264A,2022,3,8.106451612903227,8.838709677419354,53.4
IT1264A,2022,4,12.45,9.596666666666666,53.2
IT1264A,2022,5,19.40967741935484,6.883870967741935,106.4
IT1264A,2022,6,24.64333333333333,8.026666666666667,63.0
IT1264A,2022,7,26.174193548387095,7.34516129032258,47.9
IT1264A,2022,8,25.112903225806452,7.922580645161291,30.9
IT1264A,2022,9,20.476666666666667,7.916666666666667,53.3
IT1264A,2022,10,17.706451612903226,5.067741935483871,19.2
IT1264A,2022,11,12.383333333333333,7.763333333333334,118.7
IT1264A,2022,12,9.883870967741935,5.751612903225807,64.5
IT1264A,2023,1,7.809677419354839,9.429032258064517,116.10000000000001
IT1264A,2023,2,7.442857142857143,7.728571428571429,44.9
IT1264A,2023,3,11.035483870967743,8.167741935483871,88.0
IT1264A,2023,4,11.870000000000001,9.173333333333334,73.7
IT1264A,2023,5,16.903225806451612,7.096774193548387,165.9
IT1264A,2023,6,21.89333333333333,6.986666666666666,132.3
IT1264A,2023,7,26.538709677419355,5.896774193548388,12.2
IT1264A,2023,8,24.851612903225806,6.441935483870967,37.9
IT1264A,2023,9,22.029999999999998,7.8100000000000005,54.4
IT1264A,2023,10,19.82903225806452,6.825806451612903,31.4
IT1264A,2023,11,12.636666666666667,8.403333333333332,154.2
IT1264A,2023,12,9.458064516129031,6.909677419354839,30.1
IT1264A,2024,1,8.538709677419355,7.238709677419355,66.0
IT1264A,2024,2,10.289655172413791,6.548275862068966,49.900000000000006
IT1264A,2024,3,12.01290322580645,6.541935483870968,79.3
IT1264A,2024,4,14.823333333333332,7.016666666666667,69.1
IT1264A,2024,5,18.129032258064516,6.596774193548387,71.9
IT1264A,2024,6,23.433333333333334,6.38,49.4
IT1264A,2024,7,27.496774193548386,6.806451612903226,31.5
IT1264A,2024,8,27.241935483870968,5.880645161290323,56.1
IT1264A,2024,9,20.7,7.13,113.3
IT1264A,2024,10,17.848387096774193,5.396774193548388,62.5
IT1264A,2024,11,11.683333333333334,6.833333333333333,57.400000000000006
IT1264A,2024,12,7.690322580645161,8.074193548387097,131.9
IT1264A,2025,1,8.119354838709677,7.141935483870968,36.4
IT1264A,2025,2,8.235714285714286,5.246428571428572,92.10000000000001
IT1264A,2025,3,10.593548387096773,7.429032258064516,139.8
IT1264A,2025,4,13.713333333333333,6.443333333333333,51.3
IT1264A,2025,5,17.506451612903227,6.180645161290323,107.0
IT1264A,2025,6,25.37,5.9366666666666665,12.3
IT1264A,2025,7,25.38064516129032,7.122580645161291,49.1
IT1264A,2025,8,24.30322580645161,5.658064516129032,35.7
IT1264A,2025,9,21.763333333333332,5.256666666666666,67.9
IT1264A,2025,10,15.241935483870968,7.422580645161291,52.5
IT1264A,2025,11,11.546666666666665,6.383333333333334,106.10000000000001
IT1264A,2025,12,8.648387096774194,3.6,36.6
IT0692A,2020,1,2.725806451612903,6.190322580645161,34.9
IT0692A,2020,2,7.244827586206896,8.551724137931034,12.0
IT0692A,2020,3,8.503225806451614,10.19032258064516,73.7
IT0692A,2020,4,13.783333333333333,10.67,36.0
IT0692A,2020,5,19.083870967741937,10.219354838709679,69.2
IT0692A,2020,6,21.77,8.82,102.30000000000001
IT0692A,2020,7,25.69677419354839,10.041935483870969,37.1
IT0692A,2020,8,25.16774193548387,7.535483870967742,79.5
IT0692A,2020,9,20.15,6.943333333333333,117.7
IT0692A,2020,10,13.151612903225805,7.006451612903225,147.3
IT0692A,2020,11,8.596666666666666,5.8566666666666665,12.600000000000001
IT0692A,2020,12,3.593548387096774,6.603225806451612,186.9
IT0692A,2021,1,1.4258064516129034,7.251612903225807,114.2
IT0692A,2021,2,6.925,7.992857142857143,50.2
IT0692A,2021,3,8.754838709677419,8.683870967741935,4.4
IT0692A,2021,4,11.686666666666667,10.860000000000001,53.6
IT0692A,2021,5,16.151612903225807,9.087096774193547,76.0
IT0692A,2021,6,24.333333333333332,9.406666666666666,9.5
IT0692A,2021,7,24.79032258064516,7.745161290322581,61.5
IT0692A,2021,8,24.616129032258065,9.170967741935485,56.7
IT0692A,2021,9,20.953333333333333,7.153333333333333,54.8
IT0692A,2021,10,12.951612903225806,7.293548387096774,51.6
IT0692A,2021,11,7.930000000000001,8.453333333333333,167.0
IT0692A,2021,12,1.9451612903225808,6.435483870967742,38.6
IT0692A,2022,1,2.4612903225806453,7.593548387096774,20.1
IT0692A,2022,2,5.903571428571429,7.771428571428571,19.4
IT0692A,2022,3,8.02258064516129,9.64516129032258,4.3
IT0692A,2022,4,12.776666666666667,10.7,24.7
IT0692A,2022,5,19.687096774193545,10.280645161290321,62.300000000000004
